Term	fdr	es	nes
negative regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045736)	0.456781295046483	0.4210089525872637	1.1849610204343102
cellular metal ion homeostasis (GO:0006875)	0.4568755493473984	0.33561506966308813	1.1856952617892145
ubiquitin-dependent protein catabolic process (GO:0006511)	0.4568889413761453	0.24511052089550597	1.1853157005259483
ephrin receptor signaling pathway (GO:0048013)	0.45747650974741283	0.3098139423593444	1.1843618069058193
positive regulation of receptor signaling pathway via STAT (GO:1904894)	0.4598421597480864	-0.4785153764074215	-1.308381664156313
positive regulation of cell differentiation (GO:0045597)	0.45996168406641813	0.2611344066302476	1.182353558803777
protein modification by small protein conjugation (GO:0032446)	0.46048731877864135	0.24755211787352477	1.1827617248987308
positive regulation of lymphocyte proliferation (GO:0050671)	0.4606069265952392	0.3406499236190994	1.1823815770579904
antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)	0.46084504490901673	0.35854549115030604	1.181692770658848
regulation of GTPase activity (GO:0043087)	0.46084947026449496	0.26993419571527755	1.1807425236654918
negative regulation of interferon-gamma production (GO:0032689)	0.46086936047804944	0.42112883711290855	1.1813526925628202
negative regulation of protein secretion (GO:0050709)	0.4608707314331809	-0.4046862646661887	-1.3015446604482976
phospholipid translocation (GO:0045332)	0.46090215234005005	0.3997993905894916	1.1809842223650562
melanosome transport (GO:0032402)	0.4614108449032481	-0.42343681619576623	-1.3049991573983493
pigment granule transport (GO:0051904)	0.4614108449032481	-0.42343681619576623	-1.3049991573983493
stimulatory C-type lectin receptor signaling pathway (GO:0002223)	0.4618014483083002	-0.31287950513915563	-1.3021221762313215
cellular response to lectin (GO:1990858)	0.4618014483083002	-0.31287950513915563	-1.3021221762313215
innate immune response activating cell surface receptor signaling pathway (GO:0002220)	0.4618014483083002	-0.31287950513915563	-1.3021221762313215
digestive tract development (GO:0048565)	0.46410442974251603	0.3987629139268096	1.1790005234937617
regulation of cellular pH (GO:0030641)	0.4644213903308302	-0.43554026292687353	-1.305750271419484
cellular response to osmotic stress (GO:0071470)	0.46523014692784775	0.4219813984106491	1.1781010651260486
response to hexose (GO:0009746)	0.465427253359992	0.4191996219706728	1.1756903455493395
cytoplasmic microtubule organization (GO:0031122)	0.4655451492696682	0.32417646631120045	1.1759282237034738
negative regulation of protein metabolic process (GO:0051248)	0.4656215728157232	0.34138758737803077	1.1775412450266578
protein destabilization (GO:0031648)	0.46576476919096993	0.3714844761382362	1.176167556258084
cellular component assembly (GO:0022607)	0.4660457573503827	0.2646074271716593	1.1770316962516547
cell cycle G1/S phase transition (GO:0044843)	0.4660781132637312	0.3215261558437013	1.1763500255835757
negative regulation of phosphatase activity (GO:0010923)	0.46657033551469596	0.36724260175282614	1.1764674199462288
regulation of cell motility (GO:2000145)	0.46699783793335553	0.2837842580714887	1.1743600996129808
positive regulation of establishment of protein localization to mitochondrion (GO:1903749)	0.4672102385886524	0.31731585775839843	1.174570527055424
negative regulation of cell development (GO:0010721)	0.46775684626465414	-0.41616256196926393	-1.2981859031398018
protein ADP-ribosylation (GO:0006471)	0.46806136906856693	0.3875075055172702	1.1729286180519944
odontogenesis (GO:0042476)	0.468161093198255	0.3723814327630454	1.173508870115746
cellular response to transforming growth factor beta stimulus (GO:0071560)	0.46828277779624344	0.2911213292873119	1.1731947579963289
neuropeptide signaling pathway (GO:0007218)	0.46855010105529626	0.42099714562510987	1.1724372411857897
regulation of interleukin-10 production (GO:0032653)	0.46971702429913514	0.37135370898070347	1.1695948857383505
positive regulation of actin filament polymerization (GO:0030838)	0.4703850033350115	0.34517654184411234	1.1696049475824035
regulation of response to biotic stimulus (GO:0002831)	0.47055605175860976	0.38936535200173567	1.1705351377717632
positive regulation of type I interferon production (GO:0032481)	0.4707584796431821	0.30142952146666047	1.1687861359735192
regulation of ERK1 and ERK2 cascade (GO:0070372)	0.47092490958887817	-0.29998820302711526	-1.295678626112879
endoplasmic reticulum calcium ion homeostasis (GO:0032469)	0.4709472481417101	0.4218319137197138	1.1696744212460588
mRNA catabolic process (GO:0006402)	0.4711626633004251	0.34303379023071656	1.1698840588245591
positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	0.4711876295288747	0.3165076600566712	1.1705745441304527
protein localization to lysosome (GO:0061462)	0.4715543820645785	0.3554667616462538	1.1707551823048543
chemical synaptic transmission (GO:0007268)	0.4720870952092047	-0.29871032263977504	-1.2863978637113307
postreplication repair (GO:0006301)	0.4721314710250776	-0.3610738179114061	-1.2916209805929426
cellular response to decreased oxygen levels (GO:0036294)	0.472140686396077	-0.34506501971726633	-1.2881137502051352
regulation of megakaryocyte differentiation (GO:0045652)	0.47229106839223967	0.32648083507716175	1.1677790886849515
multivesicular body assembly (GO:0036258)	0.47259563977031693	0.37722192481112904	1.16631128519932
adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway (GO:0007193)	0.4727076108764947	-0.42929209825831977	-1.2886615140985929
cellular response to chemokine (GO:1990869)	0.4727832527554094	-0.41671566557038475	-1.285185595791724
positive regulation of cytokinesis (GO:0032467)	0.47293654490247655	0.3631084233872306	1.1668804938025539
negative regulation of protein transport (GO:0051224)	0.4729837929514008	0.39383992275255025	1.1637327084166194
cellular response to oxidative stress (GO:0034599)	0.4730077551836505	0.29072329926168383	1.1664844547948696
neural crest cell migration (GO:0001755)	0.47308945407955505	-0.414444294286184	-1.2839927177311168
regulation of cell cycle phase transition (GO:1901987)	0.47317360463169167	-0.30904304823976914	-1.2867465800175975
mitochondrial electron transport, NADH to ubiquinone (GO:0006120)	0.47343673793713437	-0.3764544426816475	-1.2938199619576733
positive regulation of cytokine-mediated signaling pathway (GO:0001961)	0.4734901844866076	0.37725935452976095	1.1669561181306272
positive regulation of ion transmembrane transporter activity (GO:0032414)	0.47365918993641004	0.4257243892536534	1.163732971804652
cellular response to interleukin-1 (GO:0071347)	0.47365931204391354	-0.2927551713517543	-1.290186046013945
MyD88-independent toll-like receptor signaling pathway (GO:0002756)	0.4736646724453983	0.3664303097052166	1.165531877813227
antibacterial humoral response (GO:0019731)	0.47372907569336287	-0.4866332358791442	-1.2918736226208996
DNA recombination (GO:0006310)	0.47395028554548146	-0.35307485264348776	-1.2890249078178007
organonitrogen compound catabolic process (GO:1901565)	0.47426070129970116	0.3301785276698864	1.164699988448921
peptide metabolic process (GO:0006518)	0.4743284244245235	0.33175702295974463	1.1637363716392326
positive regulation of myeloid leukocyte differentiation (GO:0002763)	0.47434575476062396	0.3928976640361136	1.1643392154106031
negative regulation of epithelial to mesenchymal transition (GO:0010719)	0.4745264779756829	0.4087692406303024	1.1648897474953053
cytoskeleton organization (GO:0007010)	0.47453623999589917	0.28733293242207714	1.163966395914245
negative regulation of cellular component organization (GO:0051129)	0.4748590062225148	0.3226517515551114	1.1621726900355072
negative regulation of proteolysis involved in cellular protein catabolic process (GO:1903051)	0.47488857910565185	0.38511858737027077	1.1625148506608982
regulation of monooxygenase activity (GO:0032768)	0.47520123222126914	-0.43333824539864246	-1.2921224834313723
monocarboxylic acid biosynthetic process (GO:0072330)	0.47550544728585975	-0.3767631167746026	-1.2804199066464004
positive regulation of TORC1 signaling (GO:1904263)	0.4757240697630011	0.4152383474070274	1.1613626519804525
acylglycerol biosynthetic process (GO:0046463)	0.4764480175187962	-0.4550509001606976	-1.2817013101726586
double-strand break repair via homologous recombination (GO:0000724)	0.47724818373107286	-0.3013897590968764	-1.280549061416147
arachidonic acid metabolic process (GO:0019369)	0.47750252849964075	-0.3938991983402151	-1.277297133916061
inorganic anion transport (GO:0015698)	0.4778474628652195	-0.3978871036728312	-1.2787838526819328
apoptotic process (GO:0006915)	0.47836816871476007	-0.27607619220373997	-1.2777607711365928
regulation of vascular endothelial growth factor production (GO:0010574)	0.4788664133654692	-0.46282097729264987	-1.275133741201896
regulation of vasoconstriction (GO:0019229)	0.4797676148572916	-0.4551378324940439	-1.2757660043167167
response to organonitrogen compound (GO:0010243)	0.48082766225211965	0.35465405897642993	1.1588252801334558
renal system development (GO:0072001)	0.482493324974146	0.34713037406859126	1.1578992740983929
positive regulation of inflammatory response (GO:0050729)	0.48415422185147405	0.30556300689334576	1.1568899349941417
regulation of protein-containing complex assembly (GO:0043254)	0.4848167649715803	0.29522623986733565	1.1563171012833877
regulation of cellular metabolic process (GO:0031323)	0.48529722359377836	0.3351920044728	1.1554729631779643
nucleic acid-templated transcription (GO:0097659)	0.4854214070338902	0.3530751199922477	1.15573167823964
positive regulation of lipid biosynthetic process (GO:0046889)	0.48662553062881747	0.3662916482566371	1.1546125655971897
regulation of wound healing (GO:0061041)	0.4867788500575415	0.3512055902884898	1.154246578906272
negative regulation of catabolic process (GO:0009895)	0.48741156400040453	0.3430714891452918	1.1527433058427392
response to exogenous dsRNA (GO:0043330)	0.4877756931541176	0.4117955171666889	1.1529500941822375
focal adhesion assembly (GO:0048041)	0.48797401153231	0.4031103312545608	1.1531468535200418
pyruvate metabolic process (GO:0006090)	0.4881808486567171	0.3558980026949731	1.1533795561915832
sensory organ development (GO:0007423)	0.48824270485065174	0.34709780247528277	1.1516828039888394
negative regulation of cellular amide metabolic process (GO:0034249)	0.4885601837137766	0.2957092427583979	1.14921905824598
positive regulation of protein targeting to mitochondrion (GO:1903955)	0.4887878456145624	0.34107726775727853	1.149399874024516
negative regulation of ossification (GO:0030279)	0.4888205829808361	0.4187955072471458	1.1517378410937194
peptidyl-threonine dephosphorylation (GO:0035970)	0.48888579588985087	0.4080539330058537	1.1484056866814603
regulation of blood coagulation (GO:0030193)	0.4889026443644884	0.4030350340830341	1.1487232829826899
glucose homeostasis (GO:0042593)	0.48891291432892214	0.31882895724605936	1.1511198997301946
negative regulation of Rho protein signal transduction (GO:0035024)	0.4889701287302956	0.4225753762435261	1.1481229941126907
positive regulation of cell death (GO:0010942)	0.4891033063127386	-0.34540899473836495	-1.2702240545763042
cytosolic transport (GO:0016482)	0.48943917456472236	0.27492475674232547	1.1494177920617916
positive regulation of receptor-mediated endocytosis (GO:0048260)	0.48965214247990113	0.34664034665479004	1.1505337207121202
protein transport (GO:0015031)	0.4899432729564561	0.24052187585663204	1.14950923881477
cellular response to radiation (GO:0071478)	0.49006384657208085	0.354387836440312	1.1497837482589741
regulation of MAP kinase activity (GO:0043405)	0.4903578295739347	0.3065889042925358	1.1499821438480191
negative regulation of mitotic cell cycle phase transition (GO:1901991)	0.4929550613971599	0.2852028386657199	1.1457015896933298
positive regulation of cell junction assembly (GO:1901890)	0.4930707016612482	0.3422704883742723	1.145961984561975
DNA integrity checkpoint signaling (GO:0031570)	0.4935843443218105	-0.35224728129459076	-1.2642781310203939
regulation of interleukin-6 production (GO:0032675)	0.4944168389719043	-0.31328603176104697	-1.2646987846775006
positive regulation of leukocyte chemotaxis (GO:0002690)	0.4945653193424946	-0.35962435926956693	-1.2656073128294991
positive regulation of release of sequestered calcium ion into cytosol (GO:0051281)	0.49570388809782995	-0.4200916391522864	-1.2626319787592155
positive regulation of T cell activation (GO:0050870)	0.4957198239926637	-0.3561256099139813	-1.2660244642792489
negative regulation of ERBB signaling pathway (GO:1901185)	0.4961710998489284	0.3295469426054446	1.1440838424889241
positive regulation of cellular protein localization (GO:1903829)	0.49660854178310326	0.30740160081790296	1.1435227387596574
peptidyl-proline modification (GO:0018208)	0.4977650431572918	-0.40985662518380295	-1.2660587287968696
regulation of anoikis (GO:2000209)	0.4993394020033087	0.39582763489285316	1.1421272435950782
nucleobase-containing small molecule interconversion (GO:0015949)	0.49934323078748627	-0.3988218804034101	-1.2603106870937673
cellular response to amyloid-beta (GO:1904646)	0.49937008284955653	0.37890855373633037	1.1417887892180236
embryonic organ development (GO:0048568)	0.5000139547897847	-0.3497560202926411	-1.2593168272242843
diol biosynthetic process (GO:0034312)	0.5008208879244346	-0.4339758745434166	-1.2581397455504888
regulation of cellular component size (GO:0032535)	0.5010186830592089	0.3605719466508386	1.140776493513328
